,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
441,تملى معاك,10,3X6Nog2CmG9ZgNIJpxzVOM,صعبان عليا,spotify:track:3X6Nog2CmG9ZgNIJpxzVOM,0.447,0.766,0.64,6.96e-06,0.0536,-9.314,0.0967,99.93,0.889,29
442,قمرين,1,0WcFWvjYOAEFJn1LuvqX7F,قمرين,spotify:track:0WcFWvjYOAEFJn1LuvqX7F,0.604,0.716,0.709,0.000139,0.0868,-9.835,0.0605,99.9,0.926,42
443,قمرين,2,2MWpt3VxROkj2rnw6YKbyK,أنا,spotify:track:2MWpt3VxROkj2rnw6YKbyK,0.00624,0.845,0.55,0.0002,0.0296,-12.505,0.13,87.922,0.668,31
444,قمرين,3,0KBvzId54EcxXie2jiX73a,قلبى,spotify:track:0KBvzId54EcxXie2jiX73a,0.0684,0.646,0.912,0.000312,0.146,-6.035,0.035,93.997,0.944,32
445,قمرين,4,2j2Df34I18dGe26EeQOvRe,بحبك أكتر,spotify:track:2j2Df34I18dGe26EeQOvRe,0.0675,0.857,0.749,0.00074,0.0576,-10.352,0.0378,120.992,0.881,32
446,قمرين,5,6x6Ym1jvM9SGlJCg26Hn6E,بتوحشنى,spotify:track:6x6Ym1jvM9SGlJCg26Hn6E,0.229,0.806,0.648,4.74e-05,0.0774,-8.862,0.0327,130.638,0.933,31
447,قمرين,6,7LRCNmATjS81c87NCNFyqy,ولسه بتحبه,spotify:track:7LRCNmATjS81c87NCNFyqy,0.419,0.727,0.617,0.0048,0.151,-12.685,0.0369,91.4,0.719,33
448,قمرين,7,7DYa99MDxGMIFouOh8bHdi,خليك فاكرنى,spotify:track:7DYa99MDxGMIFouOh8bHdi,0.311,0.514,0.36,1.67e-06,0.34,-10.675,0.0324,144.963,0.276,33
449,قمرين,8,1v8fkym83RD6kdudBfJVZM,حكاياتى,spotify:track:1v8fkym83RD6kdudBfJVZM,0.292,0.774,0.735,0.00234,0.347,-9.733,0.0343,126.982,0.906,32
450,Awedouny,1,0XF5zzSWlG49jVH8pRq7pp,Awedouny,spotify:track:0XF5zzSWlG49jVH8pRq7pp,0.177,0.589,0.517,0,0.0772,-14.798,0.145,171.84,0.713,30
451,Awedouny,2,7jLrONcGhNfJZHrI1WH3ES,Kol El Kalam,spotify:track:7jLrONcGhNfJZHrI1WH3ES,0.169,0.734,0.544,1.34e-05,0.0723,-14.287,0.0631,99.884,0.678,19
452,Awedouny,3,0FbEgZzVRxIhbvIkK4LNQM,El Malak El Baree,spotify:track:0FbEgZzVRxIhbvIkK4LNQM,0.379,0.667,0.511,0.00301,0.134,-14.349,0.0511,183.908,0.867,20
453,Awedouny,4,60z7bx2p87SvZshYlYhc6L,Enta Yally,spotify:track:60z7bx2p87SvZshYlYhc6L,0.0896,0.706,0.529,0.0442,0.262,-15.517,0.0351,129.865,0.924,16
454,Awedouny,5,6VvE0Ho7JvyO6ForHH8phc,Ya Habiba,spotify:track:6VvE0Ho7JvyO6ForHH8phc,0.223,0.646,0.596,0,0.0567,-14.142,0.0497,171.911,0.85,15
455,Awedouny,6,1ppjNVw09FKEoqnYXABLFb,Layaly El Omr,spotify:track:1ppjNVw09FKEoqnYXABLFb,0.101,0.782,0.52,0.053,0.0345,-14.525,0.0439,125.282,0.933,17
456,Awedouny,7,4yoLFy33wdIwH8NA3GYfAM,Wi Ghalawtek,spotify:track:4yoLFy33wdIwH8NA3GYfAM,0.694,0.762,0.403,0.0555,0.11,-18.74,0.0414,100.788,0.751,18
457,Awedouny,8,6KWSzeZU8ogpBJXH7zW8YM,Melk Eideik,spotify:track:6KWSzeZU8ogpBJXH7zW8YM,0.494,0.794,0.571,0.00345,0.115,-15.589,0.0346,118.97,0.895,18
458,Mashy El Tarek,1,30EjWXE9bGctLZTWOQL630,Mashy El Tarek,spotify:track:30EjWXE9bGctLZTWOQL630,0.94,0.357,0.433,0.795,0.576,-12.909,0.0376,98.876,0.386,14
459,Mashy El Tarek,2,7kVGUNE6KoYQVd7d8rCM4T,Ya Elah El Koun,spotify:track:7kVGUNE6KoYQVd7d8rCM4T,0.949,0.231,0.141,0.00508,0.107,-14.11,0.0362,105.678,0.0928,14
460,Mashy El Tarek,3,6mgX6jyaIcdTUzLi6FXH2e,Zaka Eid,spotify:track:6mgX6jyaIcdTUzLi6FXH2e,0.893,0.212,0.357,0.00215,0.127,-10.028,0.0374,97.116,0.463,7
461,Mashy El Tarek,4,50IqLtEuy7mVFdozhB7WVg,Beny We Ben Alby,spotify:track:50IqLtEuy7mVFdozhB7WVg,0.955,0.445,0.231,3.67e-06,0.34,-11.772,0.0408,123.274,0.536,7
462,Mashy El Tarek,5,2NsWtsvs6KGvQhr1aBS8Qg,Asmr Ya Asmarany,spotify:track:2NsWtsvs6KGvQhr1aBS8Qg,0.968,0.345,0.24,0,0.174,-12.192,0.0368,138.642,0.407,19
463,Mashy El Tarek,6,4z29FgCPCpccR3enxVmVGY,Nedaa El Mady,spotify:track:4z29FgCPCpccR3enxVmVGY,0.953,0.25,0.279,0.216,0.224,-11.202,0.036,100.286,0.465,5
464,Mashy El Tarek,7,1o2vuHrNSzoF2VmE92W6sf,Bahlam Be Youm,spotify:track:1o2vuHrNSzoF2VmE92W6sf,0.822,0.198,0.287,0.0369,0.207,-10.568,0.038,64.913,0.337,6
465,حلو وكداب,1,4xJkllxpl420wH4u7F1O4U,ربيع شاعر,spotify:track:4xJkllxpl420wH4u7F1O4U,0.962,0.31,0.195,0.00048,0.0753,-11.687,0.0361,130.235,0.112,4
466,حلو وكداب,2,72Z8fBw3lXQjN7jkUfKQI0,ضحك و لعب,spotify:track:72Z8fBw3lXQjN7jkUfKQI0,0.897,0.489,0.273,0,0.373,-11.07,0.0499,126.228,0.592,8
467,حلو وكداب,3,6va85hTZCPILJnKV8CQB2S,إللى إنشغلت عليه,spotify:track:6va85hTZCPILJnKV8CQB2S,0.988,0.414,0.271,6.97e-06,0.118,-11.636,0.0372,118.044,0.548,15
468,حلو وكداب,4,7CWMY60HMt5j4Fm3YM3GR4,ربما,spotify:track:7CWMY60HMt5j4Fm3YM3GR4,0.986,0.292,0.186,0.0115,0.112,-12.972,0.0357,95.231,0.204,4
469,حلو وكداب,5,2W1LwHBHiVv9W3U2ySGwpV,حلو وكداب,spotify:track:2W1LwHBHiVv9W3U2ySGwpV,0.987,0.291,0.267,0.0129,0.365,-11.698,0.0649,81.938,0.404,8
470,حلو وكداب,6,3rY8QAzJtonRbyre9AmJx8,لقاء,spotify:track:3rY8QAzJtonRbyre9AmJx8,0.988,0.23,0.175,0.688,0.166,-14.87,0.0363,101.636,0.138,13
471,عبد الحليم حافظ ومصر الجزء الأول,1,62DoY5MiVPp5cyNuXGLeIy,مقدمه الوطنيات,spotify:track:62DoY5MiVPp5cyNuXGLeIy,0.963,0.411,0.109,0.000671,0.567,-18.347,0.0599,109.666,0.284,3
472,عبد الحليم حافظ ومصر الجزء الأول,2,5CgFKGB0byiFGPWT7mB7HW,ثورتنا المصرية,spotify:track:5CgFKGB0byiFGPWT7mB7HW,0.974,0.583,0.221,6.83e-05,0.588,-13.503,0.0654,81.143,0.699,3
473,عبد الحليم حافظ ومصر الجزء الأول,3,7x8m7akuSE5LGqA62Iah3k,الله يا بلادنا,spotify:track:7x8m7akuSE5LGqA62Iah3k,0.945,0.468,0.217,4.22e-05,0.262,-14.289,0.0728,143.925,0.73,2
474,عبد الحليم حافظ ومصر الجزء الأول,4,7Lfdhh76J8eXLYgFxAU6ii,الوطن الاكبر,spotify:track:7Lfdhh76J8eXLYgFxAU6ii,0.827,0.449,0.369,0.000231,0.25,-13.543,0.092,122.096,0.623,5
475,عبد الحليم حافظ ومصر الجزء الأول,5,5h8ed0D4znKfReQSqpXEwl,ذات ليلة,spotify:track:5h8ed0D4znKfReQSqpXEwl,0.847,0.388,0.147,0,0.715,-16.438,0.144,84.81,0.358,2
476,عبد الحليم حافظ ومصر الجزء الأول,6,24S6diEdmzaOOlFN6mi0gf,ذكريات,spotify:track:24S6diEdmzaOOlFN6mi0gf,0.818,0.498,0.227,0,0.775,-13.933,0.0491,115.849,0.371,2
477,يا مالكاً قلبى,1,2TMBJ7zT8nDNqYvlQ07BiN,ياهلى ياهلى,spotify:track:2TMBJ7zT8nDNqYvlQ07BiN,0.939,0.361,0.361,5.83e-06,0.308,-9.825,0.0409,79.773,0.55,4
478,يا مالكاً قلبى,2,1KWvkXQVnZUNzXh9TyLM5z,يا مالكاً قلبى,spotify:track:1KWvkXQVnZUNzXh9TyLM5z,0.898,0.266,0.509,0.138,0.618,-10.377,0.0426,109.118,0.185,8
479,يا مالكاً قلبى,3,2Zfd6UciwcShzL8lUHJLXr,لست أدرى,spotify:track:2Zfd6UciwcShzL8lUHJLXr,0.9,0.3,0.213,7.67e-05,0.0825,-12.25,0.0351,106.914,0.223,6
480,يا مالكاً قلبى,4,3eNckU5bHaPop44sFe5SpV,يا فرحة السمار,spotify:track:3eNckU5bHaPop44sFe5SpV,0.96,0.399,0.281,3.75e-06,0.329,-10.876,0.0408,136.214,0.47,2
481,يا مالكاً قلبى,5,5zV9ZVHair8kNmqw28qgGp,كفاية نورك,spotify:track:5zV9ZVHair8kNmqw28qgGp,0.935,0.346,0.198,0,0.167,-12.99,0.0468,74.515,0.284,4
482,على حسب وداد,1,2CarjPGUW0d2U7hCre5IGe,على حسب وداد حفلة,spotify:track:2CarjPGUW0d2U7hCre5IGe,0.866,0.392,0.423,8.66e-06,0.675,-12.457,0.0508,121.934,0.6,23
483,على حسب وداد,2,5eRULLX2xIszp0Dgvh5WKU,التوبة حفلة,spotify:track:5eRULLX2xIszp0Dgvh5WKU,0.899,0.404,0.486,2.06e-06,0.869,-10.71,0.063,132.766,0.624,20
484,على حسب وداد,3,2Nb3xLCne11dbzoCwpIYp3,ضى القناديل,spotify:track:2Nb3xLCne11dbzoCwpIYp3,0.759,0.353,0.281,0,0.525,-11.495,0.0379,114.313,0.429,7
485,على حسب وداد,4,0GQWUeMUaFpqMNvSVcjMk3,الويل الويل حفلة,spotify:track:0GQWUeMUaFpqMNvSVcjMk3,0.608,0.328,0.378,0.000593,0.899,-10.44,0.0367,139.678,0.382,7
486,على حسب وداد,5,5JxwUb9zRFAhPZYrbfAqqE,أعز الناس,spotify:track:5JxwUb9zRFAhPZYrbfAqqE,0.808,0.307,0.228,1.63e-06,0.132,-14.668,0.0349,100.528,0.358,16
487,على حسب وداد,6,3oGI8e0LZvc4VUidwKwMZF,صدفة,spotify:track:3oGI8e0LZvc4VUidwKwMZF,0.989,0.529,0.276,0.00454,0.0674,-14.243,0.0506,125.532,0.72,7
488,يا مركبى سيرى,1,3asHCkQEYqul7s26nnj3zJ,يا مركبى سيرى,spotify:track:3asHCkQEYqul7s26nnj3zJ,0.8,0.276,0.33,0.0016,0.0626,-11.842,0.0434,75.722,0.0732,0
489,يا مركبى سيرى,2,2mDYWkhwEUB0Rbm90Glnm4,فيه ناس,spotify:track:2mDYWkhwEUB0Rbm90Glnm4,0.905,0.353,0.0947,0.00264,0.108,-16.303,0.0418,84.789,0.126,0
490,يا مركبى سيرى,3,6CY2dcNozeuEdbKn4bG50g,والله ما أقول الأه,spotify:track:6CY2dcNozeuEdbKn4bG50g,0.953,0.296,0.108,0.0097,0.0935,-13.675,0.037,152.782,0.0869,0
491,يا مركبى سيرى,4,4GrgnwpT1G3Rw6la5gQrqO,مين أنا تعبير,spotify:track:4GrgnwpT1G3Rw6la5gQrqO,0.71,0.417,0.18,9.95e-05,0.194,-10.997,0.0387,100.241,0.124,0
492,يا مركبى سيرى,5,4QDV0WZnJvJZsR4beiuHPs,مين أنا تطريب,spotify:track:4QDV0WZnJvJZsR4beiuHPs,0.812,0.41,0.14,1.43e-05,0.14,-11.224,0.031,104.334,0.155,0
493,يا مركبى سيرى,6,52z7TLTXtMoOvjEkLRxmBQ,يا ليالى العيد,spotify:track:52z7TLTXtMoOvjEkLRxmBQ,0.909,0.406,0.261,5.6e-05,0.321,-12.098,0.0307,95.954,0.329,0
494,يا مركبى سيرى,7,0IBUz63Z33PAx0cMgKpwAx,الماء والخضرة,spotify:track:0IBUz63Z33PAx0cMgKpwAx,0.882,0.328,0.238,0,0.119,-11.678,0.0517,82.18,0.366,0
495,أحضان الحبايب,1,3fstP8YEZlLZGjC2jwVwEd,أحضان الحبايب,spotify:track:3fstP8YEZlLZGjC2jwVwEd,0.898,0.358,0.131,6.14e-05,0.117,-16.992,0.0418,116.016,0.118,5
496,أحضان الحبايب,2,4EkFoRtqdPfVHSqc7BrGsv,بينى وبينك,spotify:track:4EkFoRtqdPfVHSqc7BrGsv,0.964,0.481,0.343,1.45e-06,0.149,-9.958,0.0379,136.382,0.731,6
497,أحضان الحبايب,3,7Dx80gZXT1HC2cf5qVs0lb,كامل الأوصاف,spotify:track:7Dx80gZXT1HC2cf5qVs0lb,0.787,0.327,0.359,0.000886,0.696,-13.613,0.0385,112.79,0.455,17
498,أدهم الشرقاوى,1,0aF10nCoZoOULrcha1kYXx,أدهم الشرقاوى,spotify:track:0aF10nCoZoOULrcha1kYXx,0.822,0.48,0.186,0,0.088,-9.423,0.06,132.538,0.157,2
499,أدهم الشرقاوى,2,1AU8jQ0cJR4lYvZNsEXEdh,بستان الإشتراكية,spotify:track:1AU8jQ0cJR4lYvZNsEXEdh,0.867,0.422,0.557,0,0.233,-6.769,0.103,139.799,0.477,1
500,إبنك يقول لك,1,6yURM6fkw9IABg4INeS9lN,إبنك يقولك,spotify:track:6yURM6fkw9IABg4INeS9lN,0.786,0.543,0.345,0,0.849,-15.923,0.247,91.842,0.765,2
501,إبنك يقول لك,2,1F8FgSWH7LGMCdorAKQgTA,أحلف بسماها,spotify:track:1F8FgSWH7LGMCdorAKQgTA,0.798,0.644,0.634,0,0.673,-10.803,0.187,79.093,0.643,4
502,إبنك يقول لك,3,1KmBLUaeVAV9G0fbYQ1CKz,موال النهار,spotify:track:1KmBLUaeVAV9G0fbYQ1CKz,0.956,0.352,0.136,0.00142,0.395,-16.835,0.059,134.113,0.306,3
503,إبنك يقول لك,4,382DeTLf7FTz3LZOGPAw4K,المسيح تسجيل حفلة,spotify:track:382DeTLf7FTz3LZOGPAw4K,0.902,0.287,0.403,0.000267,0.893,-12.847,0.16,94.133,0.364,2
504,إبنك يقول لك,5,1yyuHA5q3uBvx3d6YCi31V,البندقيه,spotify:track:1yyuHA5q3uBvx3d6YCi31V,0.822,0.347,0.375,5.85e-05,0.9,-10.676,0.0415,139.323,0.56,2
505,إبنك يقول لك,6,7BBLdJedpB98c7jtwDsU6Z,عاش اللى قال,spotify:track:7BBLdJedpB98c7jtwDsU6Z,0.669,0.532,0.325,0,0.38,-9.145,0.0543,110.224,0.518,2
506,إبنك يقول لك,7,19FPpBonJOrWiVEcQrV3zB,خلى السلاح صاحى,spotify:track:19FPpBonJOrWiVEcQrV3zB,0.855,0.734,0.311,0,0.656,-11.099,0.0806,109.659,0.877,2
507,إبنك يقول لك,8,1DJ5AJObIXTBrZnuie4p06,صباح الخير ياسينا,spotify:track:1DJ5AJObIXTBrZnuie4p06,0.749,0.414,0.205,0.000516,0.228,-14.785,0.0475,93.158,0.549,2
508,التوبة,1,4vN8c5cbkX3Zg9NyWGf661,جانا الهوا تسجيل حفلة,spotify:track:4vN8c5cbkX3Zg9NyWGf661,0.852,0.337,0.536,0,0.953,-8.494,0.0446,104.628,0.616,33
509,التوبة,2,4HbhY5V9rPAcEzPFU1YiME,يا خلى القلب,spotify:track:4HbhY5V9rPAcEzPFU1YiME,0.911,0.427,0.216,0.000301,0.194,-11.444,0.0372,109.372,0.236,6
510,التوبة,3,6bU1jVnuqwkrL72IApkUR5,سواح تسجيل حفلة,spotify:track:6bU1jVnuqwkrL72IApkUR5,0.916,0.366,0.411,0,0.983,-10.71,0.046,133.553,0.357,25
511,التوبة,4,48ALI2bMC7wecpcFT7gjLN,التوبة تسجيل حفلة,spotify:track:48ALI2bMC7wecpcFT7gjLN,0.971,0.4,0.481,0.00674,0.931,-9.755,0.0663,132.702,0.633,12
512,المسئولية,1,4Is72e5pIJiu0CbkAu2iwk,المسئولية,spotify:track:4Is72e5pIJiu0CbkAu2iwk,0.875,0.414,0.706,0,0.952,-7.441,0.494,107.645,0.463,1
513,المسئولية,2,6j4xZNsOKprYnutr6U6MId,راية العرب,spotify:track:6j4xZNsOKprYnutr6U6MId,0.889,0.603,0.588,0,0.226,-6.114,0.0678,116.182,0.864,0
514,المسئولية,3,6jMsX4M5hxKxk3NCbX6cEK,مطالب شعب,spotify:track:6jMsX4M5hxKxk3NCbX6cEK,0.974,0.439,0.471,0,0.883,-10.658,0.379,117.121,0.441,1
515,المسئولية,4,2mEeMYTDbnSLcHVN4aoioi,بالدم,spotify:track:2mEeMYTDbnSLcHVN4aoioi,0.75,0.727,0.838,0,0.2,-7.765,0.116,121.325,0.679,0
516,صورة,1,0OjDeaOmeT310yGfi0qT5U,صورة صورة,spotify:track:0OjDeaOmeT310yGfi0qT5U,0.838,0.351,0.441,0,0.582,-9.583,0.0899,83.922,0.472,4
517,صورة,2,3EtOqqITt7phRuj0DG9RTQ,ناصر يا حرية,spotify:track:3EtOqqITt7phRuj0DG9RTQ,0.751,0.443,0.66,0,0.384,-6.719,0.0809,112.593,0.77,1
518,صورة,3,6GQkAKchuP2tfwxQaSvsGQ,بلدى,spotify:track:6GQkAKchuP2tfwxQaSvsGQ,0.843,0.41,0.343,0,0.152,-9.271,0.0494,139.161,0.422,1
519,صورة,4,4qsF764XKdDg4AMLh91r8s,بركان الغضب,spotify:track:4qsF764XKdDg4AMLh91r8s,0.791,0.397,0.79,0,0.377,-8.178,0.153,132.844,0.903,1
520,عبدالحليم حافظ,1,1bzeJpNR0xEYKOqgywC1uW,حبك نار,spotify:track:1bzeJpNR0xEYKOqgywC1uW,0.878,0.372,0.275,0,0.219,-11.595,0.0344,111.466,0.363,17
521,عبدالحليم حافظ,2,7rbX7LLfw52mRmpS2kJ7yi,مالك ومالى,spotify:track:7rbX7LLfw52mRmpS2kJ7yi,0.92,0.35,0.325,9.72e-05,0.767,-9.97,0.0353,123.123,0.371,2
522,عبدالحليم حافظ,3,08ZOlXGLcutdZULFGfBklz,بتقولى بكره,spotify:track:08ZOlXGLcutdZULFGfBklz,0.95,0.299,0.266,8.76e-05,0.153,-10.668,0.0348,98.635,0.213,2
523,عبدالحليم حافظ,4,0wCyaFxmLs8USzn2w8mfZw,الليالى,spotify:track:0wCyaFxmLs8USzn2w8mfZw,0.829,0.357,0.271,0,0.155,-9.387,0.037,106.953,0.254,4
524,عبدالحليم حافظ,5,2b9dBJ4iDxL1QorYZC9uzV,صافينى مرة,spotify:track:2b9dBJ4iDxL1QorYZC9uzV,0.945,0.278,0.403,0.000347,0.167,-9.308,0.0391,156.759,0.442,18
525,عبدالحليم حافظ,6,5ukfrxicE0rNPZYnI3h09v,لايق عليك الخال,spotify:track:5ukfrxicE0rNPZYnI3h09v,0.936,0.319,0.41,3.57e-06,0.272,-8.561,0.0311,125.495,0.377,4
526,عبدالحليم حافظ,1,2tYRbXuxhCiuAfvm5HZwyu,أنا من تراب,spotify:track:2tYRbXuxhCiuAfvm5HZwyu,0.975,0.271,0.0305,2.34e-06,0.11,-19.154,0.0462,204.759,0.0395,1
527,عبدالحليم حافظ,2,7KsnlCIVTTSXe2sEtYQe61,عينى ضناها السهر,spotify:track:7KsnlCIVTTSXe2sEtYQe61,0.961,0.321,0.155,0,0.652,-13.655,0.0463,79.486,0.359,1
528,عبدالحليم حافظ,3,1yg4lla6PTa0fuEh0KPDKF,كان فى زمان,spotify:track:1yg4lla6PTa0fuEh0KPDKF,0.936,0.233,0.181,2.21e-05,0.159,-13.602,0.0319,85.326,0.272,1
529,عبدالحليم حافظ,4,2Y2BuPcDhxJJmdRIoAvEYW,الهوا هوايا,spotify:track:2Y2BuPcDhxJJmdRIoAvEYW,0.745,0.329,0.362,0,0.308,-13.455,0.0447,139.219,0.564,5
530,عبدالحليم حافظ,5,35JtaY3XWKZYFYQlGcGCef,حرام يا نار,spotify:track:35JtaY3XWKZYFYQlGcGCef,0.892,0.255,0.164,0,0.139,-13.771,0.0382,81.224,0.207,1
531,عبدالحليم حافظ,1,2asMV2AJL0XWezqDUSkI2w,أدعوك ياسامع دعايا,spotify:track:2asMV2AJL0XWezqDUSkI2w,0.981,0.356,0.0809,8.61e-05,0.112,-12.787,0.0324,91.891,0.0554,1
532,عبدالحليم حافظ,3,7eajB6rs9QzUokWipb6vau,أقول ما أقولش,spotify:track:7eajB6rs9QzUokWipb6vau,0.979,0.331,0.225,0,0.112,-10.4,0.0382,70.411,0.37,1
533,عبدالحليم حافظ,4,4Xm4pGsPkSLtVKKKob8IwI,حاجة غريبة,spotify:track:4Xm4pGsPkSLtVKKKob8IwI,0.833,0.524,0.264,0,0.235,-9.326,0.0383,122.244,0.336,4
534,عبدالحليم حافظ,5,0ZsMcWithxGtByCutRU8lM,بأمر الحب,spotify:track:0ZsMcWithxGtByCutRU8lM,0.944,0.382,0.15,1.58e-05,0.112,-10.579,0.0346,112.33,0.134,4
535,عبدالحليم حافظ,1,0vruDdTq7PkxmZXtMtP6Hv,الليالى تسجيل حفلة,spotify:track:0vruDdTq7PkxmZXtMtP6Hv,0.977,0.335,0.384,0.00159,0.974,-10.06,0.0499,106.866,0.321,1
536,عبدالحليم حافظ,2,1VC31L3muWfxGImZlocWiG,بتقولى بكره تسجيل حفلة,spotify:track:1VC31L3muWfxGImZlocWiG,0.959,0.214,0.4,0.00859,0.931,-9.092,0.0353,85.161,0.175,1
537,عبدالحليم حافظ,1,2Un4ABQxUwEYpL3cDUq8XL,إحنا الشعب,spotify:track:2Un4ABQxUwEYpL3cDUq8XL,0.824,0.458,0.312,0,0.224,-11.953,0.313,82.118,0.56,0
538,عبدالحليم حافظ,2,5kpZzGAiklnuAMbdKCk5La,يا جمال يا حبيب الملايين,spotify:track:5kpZzGAiklnuAMbdKCk5La,0.741,0.462,0.41,1.14e-05,0.304,-8.5,0.0397,128.158,0.675,0
539,عبدالحليم حافظ,3,3re8swXsyaS57rrVcwl9nu,يا بلدنا لاتنامى,spotify:track:3re8swXsyaS57rrVcwl9nu,0.354,0.348,0.456,0,0.405,-9.909,0.0571,170.963,0.807,0
540,عبدالحليم حافظ,4,3kPqJXTVxyeeNC3hCKHVfA,يا أهلاً بالمعارك,spotify:track:3kPqJXTVxyeeNC3hCKHVfA,0.874,0.404,0.395,0,0.206,-8.868,0.0727,82.567,0.453,2
541,عبدالحليم حافظ,1,4aiGuFZXJUKJZYvc19g7M7,بحلم بيك,spotify:track:4aiGuFZXJUKJZYvc19g7M7,0.817,0.51,0.339,0,0.301,-8.013,0.0354,122.432,0.49,28
542,عبدالحليم حافظ,2,2sM3SQwxMsIkAtftW7Fl4w,خسارة,spotify:track:2sM3SQwxMsIkAtftW7Fl4w,0.837,0.366,0.317,0,0.109,-9.575,0.0398,144.829,0.437,33
543,عبدالحليم حافظ,3,4Rrlff6HvKvuS5WNulaw2K,أول مرة,spotify:track:4Rrlff6HvKvuS5WNulaw2K,0.79,0.439,0.312,0,0.219,-9.029,0.0378,133.571,0.508,13
544,عبدالحليم حافظ,5,7kGyOEc60o3FpN8351c4Yi,تخونوه,spotify:track:7kGyOEc60o3FpN8351c4Yi,0.774,0.436,0.236,0,0.0911,-11.082,0.0317,94.006,0.354,21
545,عبدالحليم حافظ,6,3WsthIWNVAwiQ34gmrOaRE,يا قلبى خبى,spotify:track:3WsthIWNVAwiQ34gmrOaRE,0.8,0.296,0.213,0,0.137,-12.001,0.0424,145.742,0.285,16
546,عبدالحليم حافظ,1,4vKtnfxej365yuQLXU4LDN,فى يوم فى شهر فى سنة,spotify:track:4vKtnfxej365yuQLXU4LDN,0.942,0.271,0.166,3.82e-06,0.362,-12.502,0.0341,93.57,0.122,7
547,عبدالحليم حافظ,2,3AZiiW9UCMqIAK5mv5q2b7,حلفنى,spotify:track:3AZiiW9UCMqIAK5mv5q2b7,0.958,0.328,0.253,9.21e-06,0.113,-9.903,0.0352,144.057,0.416,5
548,عبدالحليم حافظ,3,25bQXV67oTOcLSl4vqMvoc,هى دى هى,spotify:track:25bQXV67oTOcLSl4vqMvoc,0.969,0.422,0.287,0,0.181,-8.75,0.0444,132.37,0.637,15
549,عبدالحليم حافظ,4,6RH8WcElf1DuGmumoRWtaz,أسمر يا أسمرانى,spotify:track:6RH8WcElf1DuGmumoRWtaz,0.968,0.278,0.332,1.42e-06,0.349,-7.858,0.0337,76.422,0.353,20
550,عبدالحليم حافظ,5,4NgQb26LAlljBL1BYnyTtb,على قد الشوق,spotify:track:4NgQb26LAlljBL1BYnyTtb,0.937,0.312,0.322,0,0.322,-7.998,0.0323,71.085,0.535,21
551,عبدالحليم حافظ,6,4NwvLLPuSpu2jgYzbaLvrw,إيه ذنبى أيه,spotify:track:4NwvLLPuSpu2jgYzbaLvrw,0.986,0.33,0.344,2.17e-05,0.16,-8.692,0.033,104.588,0.506,5
552,عبدالحليم حافظ,1,1chsFxuRdocgGwhhCYfZ9m,أهواك,spotify:track:1chsFxuRdocgGwhhCYfZ9m,0.877,0.342,0.296,0,0.188,-11.74,0.0394,126.112,0.394,44
553,عبدالحليم حافظ,2,6uTx9YizA9u1TygZIX5MuT,عقبالك يوم ميلادك,spotify:track:6uTx9YizA9u1TygZIX5MuT,0.764,0.39,0.343,0,0.125,-8.676,0.0324,87.437,0.306,22
554,عبدالحليم حافظ,3,0QTLxgEN3hlc9z23VyAVDc,يا قلبى يا خالى,spotify:track:0QTLxgEN3hlc9z23VyAVDc,0.875,0.426,0.29,0,0.449,-10.414,0.0358,95.174,0.491,25
555,عبدالحليم حافظ,4,6Z9cII89Boh1jh97xw2fXb,عشانك يا قمر,spotify:track:6Z9cII89Boh1jh97xw2fXb,0.868,0.513,0.432,0,0.102,-7.351,0.0339,123.063,0.652,18
556,عبدالحليم حافظ,5,463xNIeV700zPD76R2wXQq,توبة,spotify:track:463xNIeV700zPD76R2wXQq,0.941,0.566,0.274,0,0.215,-8.532,0.0367,83.98,0.645,33
557,عبدالحليم حافظ,6,7yEfKZgOmWHRA0Hf1vKDiz,كنت فين,spotify:track:7yEfKZgOmWHRA0Hf1vKDiz,0.765,0.526,0.267,0,0.316,-10.06,0.036,99.627,0.508,21
558,عبدالحليم حافظ,7,2t7t9AnA3jh3Yuzn62Pywa,أنا لك على طول,spotify:track:2t7t9AnA3jh3Yuzn62Pywa,0.868,0.248,0.208,0,0.0929,-10.887,0.0308,85.42,0.136,30
559,'Anasheed Fadel,1,4GhU11oRLSZyMEx7Qbdfgo,Ena el Massih Mobarak,spotify:track:4GhU11oRLSZyMEx7Qbdfgo,0.907,0.267,0.31,0,0.205,-11.039,0.0417,169.237,0.471,17
560,'Anasheed Fadel,2,45VryGS3tp84JPgNgYN8PR,Eisheq el Hawas,spotify:track:45VryGS3tp84JPgNgYN8PR,0.957,0.474,0.301,0,0.121,-9.864,0.0314,95.114,0.321,5
561,'Anasheed Fadel,3,1LGx3lgOAKYuL2w9GEuEzQ,Nouri Ktamal,spotify:track:1LGx3lgOAKYuL2w9GEuEzQ,0.856,0.386,0.36,0,0.254,-6.669,0.0307,83.968,0.485,5
562,'Anasheed Fadel,4,0JDHJL66bb9CcLvqtcgAnB,Abky Ala Sham al Hawa (Mishary al Afasi),spotify:track:0JDHJL66bb9CcLvqtcgAnB,0.918,0.529,0.279,0,0.542,-7.142,0.0811,88.703,0.426,4
