album_name,song_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
La Tisrig Al Wagt,La Tisrig Al Wagt,0.418,0.46299999999999997,0.247,0.0,0.45799999999999996,-17.980999999999998,0.0461,154.368,0.6,10
La Tisrig Al Wagt,Ma Ajmalak,0.5770000000000001,0.622,0.452,0.0,0.255,-17.238,0.0879,87.575,0.932,3
La Tisrig Al Wagt,Ya Haseeb Al Rouh,0.9570000000000001,0.547,0.298,0.444,0.11800000000000001,-20.026,0.0566,80.398,0.96,3
La Tisrig Al Wagt,Ya Mashaaalah Allah,0.654,0.662,0.7120000000000001,5.36e-05,0.302,-11.235,0.0543,88.685,0.922,2
La Tisrig Al Wagt,Ya Hamamah,0.8320000000000001,0.41100000000000003,0.7240000000000001,0.0,0.42100000000000004,-7.709,0.133,149.607,0.813,9
La Tisrig Al Wagt,Ya Sahaeeb,0.866,0.37200000000000005,0.33899999999999997,5.27e-06,0.10800000000000001,-13.591,0.0643,170.14,0.4,4
La Tisrig Al Wagt,Ghartin Al Ayam,0.757,0.503,0.54,0.0135,0.488,-13.472000000000001,0.0413,80.12,0.94,3
La Tisrig Al Wagt,Hayati Kulha,0.826,0.386,0.41200000000000003,0.00266,0.29,-11.703,0.0529,203.111,0.75,3
La Tisrig Al Wagt,La Tishtaki,0.838,0.6829999999999999,0.523,0.00488,0.126,-10.787,0.0441,93.913,0.6779999999999999,4
La Tisrig Al Wagt,Washaib Aini,0.8740000000000001,0.365,0.37,0.08199999999999999,0.19899999999999998,-14.440999999999999,0.0937,157.664,0.534,3
Ounshoudat Al Matar,Ounshoudat Al Matar,0.585,0.382,0.475,0.0,0.415,-8.204,0.0366,101.596,0.54,12
Ounshoudat Al Matar,Al Ghazal Alaredeah,0.0992,0.5429999999999999,0.537,0.0,0.20800000000000002,-15.192,0.204,89.971,0.74,3
Ounshoudat Al Matar,Al Moaanah,0.66,0.539,0.772,1.58e-06,0.11900000000000001,-8.043,0.11,83.788,0.29100000000000004,4
Ounshoudat Al Matar,Sammi,0.0294,0.271,0.5589999999999999,0.0,0.598,-13.763,0.0761,83.58200000000001,0.61,3
Ounshoudat Al Matar,Alamtha,0.843,0.544,0.534,0.0278,0.0694,-11.009,0.04,145.487,0.563,4
Ounshoudat Al Matar,Eyoun Al Lail,0.0481,0.423,0.59,0.0,0.133,-10.333,0.0479,152.965,0.802,4
أغاني على العود الجزء الرابع,ألا يا وقت,0.927,0.523,0.304,0.0,0.109,-7.02,0.0344,113.64299999999999,0.324,4
أغاني على العود الجزء الرابع,حبكم وسط الحشى,0.894,0.493,0.44299999999999995,0.0,0.0889,-3.029,0.0336,105.60600000000001,0.306,3
أغاني على العود الجزء الرابع,ساعات,0.94,0.484,0.299,0.0,0.105,-6.919,0.0329,107.821,0.306,4
أغاني على العود الجزء الرابع,قهر,0.937,0.537,0.24600000000000002,0.0,0.106,-7.292999999999999,0.0462,100.574,0.35200000000000004,2
أغاني على العود الجزء الرابع,لبيه,0.937,0.584,0.364,0.0,0.2,-4.877,0.044000000000000004,117.596,0.431,2
أغاني على العود الجزء الرابع,رحمة عيونك,0.961,0.366,0.267,1.1400000000000001e-05,0.0868,-7.3020000000000005,0.0431,198.47299999999998,0.24,2
أغاني على العود الجزء الرابع,ودي أبكي,0.943,0.588,0.386,0.0,0.10400000000000001,-3.346,0.0412,123.90799999999999,0.29,1
أغاني على العود الجزء الرابع,ودي أغير,0.938,0.517,0.32299999999999995,0.0,0.109,-5.98,0.0532,68.163,0.49,1
أغاني على العود الجزء الرابع,عيد النظر,0.866,0.5820000000000001,0.26899999999999996,0.0,0.0592,-7.215,0.0441,119.934,0.667,5
Best Of Rashed Pt.2,Sout Al Makan,0.0558,0.45799999999999996,0.914,0.0,0.0481,0.15,0.22699999999999998,149.889,0.782,9
Best Of Rashed Pt.2,Al Shouhra,0.0917,0.615,0.705,0.0,0.0698,-6.135,0.0836,160.437,0.601,8
Best Of Rashed Pt.2,Hajm Al Zaal,0.344,0.611,0.7809999999999999,0.0,0.0611,-2.838,0.16,80.82600000000001,0.551,16
Best Of Rashed Pt.2,La Tgherak Dehkety,0.38299999999999995,0.573,0.885,0.0,0.0307,-4.532,0.24100000000000002,78.942,0.687,15
Best Of Rashed Pt.2,Al Darahem,0.22399999999999998,0.609,0.8440000000000001,2.22e-06,0.081,-3.5039999999999996,0.223,90.01700000000001,0.8079999999999999,7
Best Of Rashed Pt.2,Hazy Ttoboei,0.242,0.619,0.794,0.0,0.0249,-5.8,0.151,87.006,0.67,11
Best Of Rashed Pt.2,BeEed Tarekni,0.0992,0.635,0.9229999999999999,0.0,0.126,-3.3689999999999998,0.222,92.05,0.6829999999999999,14
Best Of Rashed Pt.2,Hala Belli,0.445,0.625,0.961,0.0,0.0439,-0.40399999999999997,0.139,92.42399999999999,0.735,18
Best Of Rashed Pt.2,Shef Dameti,0.15,0.638,0.924,0.0,0.0664,-0.39799999999999996,0.111,92.116,0.7040000000000001,8
Best Of Rashed Pt.2,Toubah,0.258,0.637,0.938,0.0,0.106,-1.6569999999999998,0.20600000000000002,95.37799999999999,0.8079999999999999,8
Best Of Rashed Pt.2,Baynonah,0.212,0.721,0.862,0.0,0.249,0.004,0.0463,110.976,0.741,3
Best Of Rashed Pt.2,Ashoof El Zaen,0.20800000000000002,0.5329999999999999,0.7809999999999999,0.0,0.192,-5.631,0.0711,77.02600000000001,0.785,6
Best Of Rashed Pt.2,Al Add Al Tanazoli,0.307,0.462,0.922,0.0,0.28300000000000003,0.247,0.275,83.561,0.7809999999999999,5
حفلة دبي 2016,ياناسينا,0.29,0.47700000000000004,0.838,0.0034700000000000004,0.7959999999999999,-4.809,0.0633,145.465,0.768,7
حفلة دبي 2016,دبي دانة الدنيا,0.7290000000000001,0.32899999999999996,0.807,1.35e-06,0.6609999999999999,-5.836,0.17800000000000002,81.686,0.361,2
حفلة دبي 2016,المسافر,0.568,0.44,0.684,0.007090000000000001,0.29,-6.148,0.0327,134.355,0.44,5
حفلة دبي 2016,عشيري,0.462,0.302,0.8079999999999999,6.8e-05,0.47600000000000003,-5.773,0.155,70.814,0.768,3
حفلة دبي 2016,خذ راحتك,0.604,0.483,0.7440000000000001,0.0,0.7659999999999999,-4.908,0.0456,145.303,0.713,12
حفلة دبي 2016,يا غالي الناس,0.501,0.392,0.787,1.54e-06,0.888,-4.356,0.0522,144.878,0.642,3
حفلة دبي 2016,أحلى عذاب,0.54,0.45899999999999996,0.748,0.00419,0.716,-5.3839999999999995,0.0559,71.3,0.8270000000000001,2
حفلة دبي 2016,كثر كل شي واحشني,0.7020000000000001,0.37200000000000005,0.605,5.39e-05,0.624,-5.8229999999999995,0.0356,130.97799999999998,0.473,5
حفلة دبي 2016,ولا عليا,0.59,0.456,0.715,1.1599999999999999e-05,0.6609999999999999,-7.136,0.159,79.006,0.823,2
حفلة دبي 2016,الليل والناس,0.679,0.44,0.573,3.4899999999999995e-05,0.8959999999999999,-6.2,0.0369,134.721,0.32799999999999996,2
حفلة دبي 2016,لربما,0.5870000000000001,0.265,0.609,2.01e-06,0.37200000000000005,-7.271,0.08199999999999999,204.736,0.608,11
حفلة دبي 2016,الأولاني,0.639,0.612,0.6759999999999999,7.64e-05,0.21100000000000002,-6.109,0.0465,142.023,0.65,2
حفلة دبي 2016,شرطان الذهب,0.498,0.62,0.72,0.000136,0.183,-6.154,0.0454,144.07399999999998,0.858,6
حفلة دبي 2016,بكرة,0.48200000000000004,0.39299999999999996,0.687,0.0,0.39299999999999996,-6.888,0.102,68.875,0.6759999999999999,3
حفلة دبي 2016,أجيبه,0.41700000000000004,0.47600000000000003,0.774,0.0,0.535,-5.584,0.0754,146.763,0.763,3
حفلة دبي 2016,عذاب العاشقينا,0.552,0.591,0.775,5.56e-06,0.71,-4.724,0.0804,141.852,0.8240000000000001,4
حفلة دبي 2016,إلا هذا,0.5660000000000001,0.614,0.855,1.2e-06,0.0923,-5.985,0.171,148.138,0.9229999999999999,1
حفلة دبي 2016,القمره,0.35700000000000004,0.469,0.812,2.39e-06,0.456,-5.629,0.0775,81.939,0.816,1
حفلة دبي 2016,أغلى حبيبة,0.682,0.529,0.693,2.93e-06,0.569,-5.492999999999999,0.0671,135.42700000000002,0.759,2
حفلة دبي 2016,أبشر من عيوني,0.579,0.537,0.764,3.08e-06,0.239,-5.872000000000001,0.0694,144.467,0.7759999999999999,7
حفلة دبي 2016,أنا الأبيض,0.565,0.61,0.866,0.0,0.785,-5.999,0.163,142.157,0.8059999999999999,6
حفلة دبي 2016,تفنن,0.537,0.5,0.7140000000000001,0.0,0.5670000000000001,-5.51,0.0536,142.495,0.6990000000000001,2
حفلة دبي 2016,سارق القلب,0.47100000000000003,0.514,0.8490000000000001,0.0,0.5920000000000001,-6.098,0.139,148.435,0.8640000000000001,6
أغاني على العود الجزء الثالث,الا يا وقت,0.963,0.5539999999999999,0.07200000000000001,0.0,0.109,-17.165,0.0555,111.053,0.33399999999999996,2
أغاني على العود الجزء الثالث,غير الناس,0.98,0.522,0.0613,0.0,0.106,-18.828,0.0704,110.66,0.22399999999999998,5
أغاني على العود الجزء الثالث,تحس توك,0.982,0.486,0.0412,3.24e-06,0.0985,-19.088,0.0618,107.78299999999999,0.152,3
أغاني على العود الجزء الثالث,توصي شيء,0.9740000000000001,0.55,0.0546,0.0,0.107,-16.873,0.0786,111.929,0.37,2
أغاني على العود الجزء الثالث,صاحب اللي,0.9329999999999999,0.61,0.311,0.0,0.105,-8.996,0.132,72.16,0.395,1
أغاني على العود الجزء الثالث,وحشتيني,0.9740000000000001,0.516,0.0454,0.00054,0.11,-19.414,0.0559,108.735,0.324,3
أغاني على العود الجزء الثاني,فقدناك,0.981,0.513,0.0958,1.0300000000000001e-05,0.0989,-17.396,0.0478,108.094,0.39299999999999996,1
أغاني على العود الجزء الثاني,أرجوك,0.9640000000000001,0.489,0.132,2.3e-06,0.115,-14.003,0.0416,123.27,0.341,1
أغاني على العود الجزء الثاني,أشكي,0.9440000000000001,0.546,0.114,0.0,0.10099999999999999,-13.636,0.0674,135.495,0.18899999999999997,1
أغاني على العود الجزء الثاني,علمتني,0.985,0.47100000000000003,0.0501,5.67e-05,0.09,-20.038,0.0459,113.719,0.145,1
أغاني على العود الجزء الثاني,خلاص الماضي ودعته,0.9670000000000001,0.519,0.0914,0.000147,0.10300000000000001,-18.09,0.0651,104.355,0.237,0
أغاني على العود الجزء الأول,لي بنت عم,0.94,0.507,0.23399999999999999,0.0,0.114,-10.082,0.0774,69.273,0.423,1
أغاني على العود الجزء الأول,البارحة,0.9359999999999999,0.613,0.27899999999999997,0.0,0.11800000000000001,-9.85,0.076,70.132,0.431,0
أغاني على العود الجزء الأول,للصبر أخر,0.95,0.495,0.114,3.76e-06,0.10800000000000001,-16.7,0.0408,124.262,0.272,1
أغاني على العود الجزء الأول,حكمه,0.9470000000000001,0.54,0.266,0.0,0.107,-9.052999999999999,0.0608,123.639,0.429,0
أغاني على العود الجزء الأول,وحشتني سواليفك,0.9740000000000001,0.423,0.0535,1.56e-05,0.107,-20.862,0.0697,76.11,0.295,1
أغاني على العود الجزء الأول,قالت لي أنساني,0.9470000000000001,0.541,0.17600000000000002,0.0,0.111,-13.286,0.0541,126.24,0.20600000000000002,1
مصيبه,قربي,0.546,0.6729999999999999,0.662,1.01e-06,0.0702,-6.47,0.111,84.171,0.794,21
مصيبه,ماجاني النوم,0.163,0.6809999999999999,0.688,6.39e-06,0.049,-6.678999999999999,0.126,86.538,0.9390000000000001,15
مصيبه,تحدونا,0.52,0.376,0.723,0.0,0.0981,-5.692,0.301,208.06599999999997,0.7,16
مصيبه,البايع,0.151,0.424,0.7340000000000001,0.0,0.0833,-6.649,0.22899999999999998,81.054,0.655,17
مصيبه,ويلو,0.41,0.617,0.773,3.59e-06,0.0377,-3.512,0.16,77.958,0.9059999999999999,31
مصيبه,تحسب إنك,0.0975,0.418,0.696,1.59e-06,0.0708,-7.147,0.0999,81.641,0.6859999999999999,9
مصيبه,مصيبه,0.0552,0.579,0.76,0.0,0.0629,-6.09,0.14300000000000002,75.078,0.815,10
مصيبه,كلٍ تغنى لي,0.15,0.52,0.8320000000000001,0.0,0.203,-5.428,0.17,81.661,0.747,11
مصيبه,زودتها,0.209,0.612,0.762,0.0,0.149,-5.962999999999999,0.102,88.65100000000001,0.6679999999999999,8
مصيبه,تذكرين,0.308,0.563,0.642,5.02e-05,0.151,-7.042999999999999,0.0513,129.88,0.369,12
مصيبه,راحت علّي,0.0218,0.583,0.785,0.0,0.174,-4.71,0.0543,144.931,0.405,6
مصيبه,حلال فيه الجرح,0.07,0.6829999999999999,0.8109999999999999,0.0,0.0402,-6.981,0.195,90.931,0.6990000000000001,9
مصيبه,ياقلبي,0.349,0.579,0.752,0.0,0.0696,-6.566,0.0992,139.994,0.708,9
مصيبه,محلاه,0.15,0.6779999999999999,0.6509999999999999,0.0,0.0308,-6.83,0.151,81.92299999999999,0.935,17
مصيبه,يقول راشد,0.0333,0.423,0.804,0.0,0.637,-5.752000000000001,0.0925,141.083,0.615,8
Rashed Al Majid Songs- Collection 1,Sabri Maleni,0.5479999999999999,0.688,0.669,0.0,0.353,-7.643,0.0845,90.75299999999999,0.7809999999999999,5
Rashed Al Majid Songs- Collection 1,Soot Almoheb,0.0471,0.703,0.79,0.0,0.0297,-6.018,0.244,96.961,0.516,3
Rashed Al Majid Songs- Collection 1,Shaer Ertejali,0.601,0.726,0.831,0.0,0.0808,-6.617999999999999,0.131,108.20100000000001,0.626,2
Rashed Al Majid Songs- Collection 1,La Teghrek Dehketi,0.491,0.597,0.71,0.0,0.0408,-10.24,0.23399999999999999,78.995,0.6970000000000001,4
Rashed Al Majid Songs- Collection 1,Helwa Mout,0.11,0.43,0.7829999999999999,0.0,0.0435,-5.078,0.285,176.982,0.498,3
Rashed Al Majid Songs- Collection 1,Hala Balibali,0.5489999999999999,0.675,0.78,0.0,0.045,-7.917999999999999,0.0995,92.38799999999999,0.835,5
Rashed Al Majid Songs- Collection 1,Beed Tarkni,0.172,0.436,0.752,0.0,0.0732,-8.305,0.217,92.079,0.731,4
Rashed Al Majid Songs- Collection 1,Madkhal Gharami,0.0859,0.585,0.64,0.0,0.105,-9.607000000000001,0.122,92.76100000000001,0.617,3
Rashed Al Majid Songs- Collection 1,Tooba,0.209,0.5479999999999999,0.816,0.0,0.0826,-6.3870000000000005,0.209,95.05799999999999,0.742,2
Rashed Al Majid Songs- Collection 1,Fi Khatrak Haja,0.519,0.726,0.821,0.0,0.153,-8.59,0.135,91.00399999999999,0.742,1
Rashed Al Majid Songs- Collection 2,Sheft Damatee,0.361,0.687,0.8190000000000001,0.0,0.0935,-4.977,0.152,92.068,0.825,6
Rashed Al Majid Songs- Collection 2,Shaiyatinak,0.529,0.684,0.915,0.0,0.281,-6.935,0.0858,101.24799999999999,0.8059999999999999,2
Rashed Al Majid Songs- Collection 2,Hazi Tbooe,0.23,0.638,0.593,0.0,0.0393,-11.023,0.113,87.057,0.6940000000000001,2
Rashed Al Majid Songs- Collection 2,Hajeem Alzaal,0.39799999999999996,0.639,0.624,0.0,0.0151,-7.632000000000001,0.15,80.931,0.602,9
Rashed Al Majid Songs- Collection 2,Gheiab,0.10400000000000001,0.536,0.8009999999999999,0.0,0.051,-5.1370000000000005,0.21100000000000002,95.97,0.473,1
Rashed Al Majid Songs- Collection 2,Dktort Jroh Al Gharam,0.614,0.621,0.611,0.0,0.11599999999999999,-7.157,0.133,160.767,0.7340000000000001,6
Rashed Al Majid Songs- Collection 2,Darahem,0.315,0.684,0.7020000000000001,9.5e-06,0.15,-6.683,0.183,89.98700000000001,0.792,2
Rashed Al Majid Songs- Collection 2,Burj Al Arab,0.6559999999999999,0.36200000000000004,0.799,0.0,0.28,-6.311,0.237,82.55799999999999,0.563,2
Rashed Al Majid Songs- Collection 2,Tahany Al Eid,0.265,0.43,0.659,0.0,0.0932,-9.509,0.193,190.252,0.6809999999999999,0
Rashed Al Majid Songs- Collection 2,Alshohra Toghair Al Alalam,0.23,0.511,0.643,8.13e-06,0.115,-6.975,0.0803,80.072,0.5920000000000001,2
Rashed Al Majid Songs- Collection 2,Alsalfa,0.0744,0.736,0.782,0.0,0.325,-8.119,0.237,107.073,0.556,3
Haflet Jeddah,Yslm Rask,0.0639,0.521,0.805,0.0,0.067,-7.178999999999999,0.13699999999999998,169.94400000000002,0.9209999999999999,3
Haflet Jeddah,Hle,0.278,0.612,0.9009999999999999,0.00045599999999999997,0.0848,-5.787000000000001,0.0767,174.003,0.9540000000000001,1
Haflet Jeddah,Metkaber Alena,0.265,0.594,0.695,1.43e-06,0.157,-8.217,0.11699999999999999,140.014,0.575,2
Haflet Jeddah,Qohr,0.201,0.489,0.6970000000000001,0.0,0.0997,-7.662999999999999,0.11,84.884,0.6709999999999999,1
Haflet Jeddah,Eony Lk,0.105,0.5920000000000001,0.762,0.0,0.33799999999999997,-7.27,0.0625,86.963,0.7709999999999999,1
Haflet Jeddah,Sbry,0.122,0.7020000000000001,0.772,3.47e-06,0.361,-6.742999999999999,0.0899,84.99700000000001,0.7979999999999999,2
Haflet Jeddah,Sahy Lhm,0.2,0.597,0.727,0.0,0.146,-9.48,0.0537,84.97200000000001,0.812,1
Haflet Jeddah,Saat,0.45399999999999996,0.53,0.612,4.3700000000000005e-05,0.0931,-8.414,0.0641,133.925,0.266,0
Haflet Jeddah,Sahrny,0.0494,0.6859999999999999,0.7609999999999999,0.0,0.0712,-7.7170000000000005,0.11699999999999999,115.925,0.84,0
Haflet Jeddah,Gedah,0.29600000000000004,0.711,0.857,9.09e-05,0.0475,-7.37,0.0818,111.98700000000001,0.792,0
Haflet Jeddah,Tnht A Elgorh,0.316,0.513,0.614,0.000269,0.0905,-11.332,0.0435,83.89399999999999,0.795,1
Haflet Jeddah,Elsodeh,0.322,0.541,0.6890000000000001,0.0,0.195,-6.646,0.159,140.114,0.233,1
جلسات وناسة 2009,خاينه,0.687,0.424,0.6940000000000001,0.0,0.113,-6.318,0.105,106.986,0.614,8
جلسات وناسة 2009,ياليت دروبنا,0.52,0.495,0.863,0.0005139999999999999,0.131,-4.329,0.10800000000000001,146.866,0.795,1
جلسات وناسة 2009,صبري,0.57,0.499,0.708,3.3799999999999995e-05,0.605,-5.239,0.048,131.134,0.7509999999999999,2
جلسات وناسة 2009,السالفة,0.6409999999999999,0.444,0.875,0.0,0.8,-4.109,0.19699999999999998,107.14399999999999,0.812,2
جلسات وناسة 2009,ياهلا,0.584,0.42700000000000005,0.78,0.0005009999999999999,0.254,-4.715,0.0676,140.713,0.764,2
جلسات وناسة 2009,نور عيني,0.654,0.32,0.638,0.00038700000000000003,0.163,-5.349,0.0622,163.589,0.6559999999999999,1
جلسات وناسة 2009,صاحي لهم,0.6679999999999999,0.41100000000000003,0.688,0.00182,0.127,-6.3260000000000005,0.0653,143.03,0.541,2
جلسات وناسة 2009,جزى البارحه,0.612,0.461,0.588,1.15e-06,0.5760000000000001,-6.2170000000000005,0.0484,150.953,0.573,1
جلسات وناسة 2009,جلب الكاس,0.741,0.648,0.654,0.195,0.625,-7.735,0.043,113.741,0.7659999999999999,1
جلسات وناسة 2009,سألنا عنك,0.292,0.436,0.7909999999999999,0.000534,0.125,-4.376,0.0707,152.471,0.722,2
جلسات وناسة 2009,لو بغيت اضحك,0.53,0.49,0.772,0.0296,0.765,-5.553,0.0624,141.172,0.789,1
جلسات وناسة 2009,دنيا حظوظ,0.355,0.574,0.755,0.00624,0.48,-4.372,0.0659,85.565,0.81,1
جلسات وناسة 2009,الله كريم,0.696,0.461,0.7040000000000001,0.0,0.745,-4.974,0.062,91.678,0.758,5
جلسات وناسة 2009,مر ظبي,0.753,0.541,0.831,0.10400000000000001,0.628,-6.62,0.0489,145.85399999999998,0.899,0
جلسات وناسة 2009,من هو حبيبك,0.539,0.569,0.735,0.00186,0.252,-5.612,0.0436,138.187,0.581,1
جلسات وناسة 2009,ياغداره,0.6779999999999999,0.447,0.7809999999999999,2.8999999999999998e-06,0.659,-3.963,0.175,87.92200000000001,0.5660000000000001,3
جلسات وناسة 2009,فمان الله,0.741,0.368,0.779,0.0052,0.608,-5.84,0.0519,78.695,0.544,2
نور عيني,وش جاه,0.39899999999999997,0.601,0.853,0.0,0.275,-4.465,0.235,92.92399999999999,0.757,31
نور عيني,بلا حب,0.00847,0.446,0.823,0.0,0.198,-3.1319999999999997,0.237,171.896,0.5670000000000001,23
نور عيني,إللى لقى أحبابه,0.135,0.484,0.8270000000000001,0.0,0.0989,-4.574,0.11,81.578,0.6659999999999999,31
نور عيني,الريش,0.0101,0.595,0.831,2.49e-06,0.0508,-3.61,0.122,143.254,0.767,15
نور عيني,ويلاه,0.302,0.40299999999999997,0.7909999999999999,0.0,0.196,-5.352,0.318,87.321,0.569,23
نور عيني,اسمعك,0.648,0.66,0.664,0.0,0.154,-5.332999999999999,0.0415,135.112,0.773,17
نور عيني,نور عينى,0.192,0.546,0.6920000000000001,1.4e-06,0.0669,-5.032,0.0603,89.945,0.44799999999999995,12
نور عيني,ناوى ترجع,0.253,0.625,0.7070000000000001,0.0,0.10800000000000001,-4.655,0.16899999999999998,135.023,0.327,11
نور عيني,يا حبك للمشاكل,0.19,0.599,0.8759999999999999,0.0,0.32,-4.31,0.325,161.671,0.568,10
نور عيني,يلومونى,0.114,0.53,0.804,6.38e-05,0.315,-5.32,0.131,163.754,0.706,14
نور عيني,سقانى,0.0133,0.608,0.7929999999999999,4.24e-06,0.094,-3.9219999999999997,0.174,143.208,0.611,12
نور عيني,يمه ارحمينى,0.19399999999999998,0.591,0.815,1.08e-06,0.0765,-6.144,0.24600000000000002,82.363,0.764,7
نور عيني,مستريح البال,0.326,0.525,0.855,0.0,0.392,-5.107,0.22399999999999998,78.104,0.7120000000000001,9
نور عيني,كثر السنين,0.0752,0.57,0.742,0.0,0.13,-4.521,0.102,139.99,0.6459999999999999,13
نور عيني,با هلا,0.152,0.562,0.8170000000000001,0.0,0.10800000000000001,-4.629,0.0956,146.018,0.6729999999999999,7
نور عيني,اجيبه,0.0214,0.645,0.938,6.26e-05,0.295,-4.681,0.092,150.025,0.88,18
سلامات,سلامات,0.0473,0.451,0.728,0.0,0.0208,-6.061,0.13,81.54899999999999,0.609,5
سلامات,هّلي,0.35200000000000004,0.38299999999999995,0.8029999999999999,0.0,0.0361,-5.22,0.23199999999999998,202.93099999999998,0.787,2
سلامات,تنحط عالجرح,0.391,0.644,0.7190000000000001,0.0,0.0707,-5.502000000000001,0.10400000000000001,86.00299999999999,0.8809999999999999,8
سلامات,عشان الحب,0.0731,0.517,0.649,1.2e-06,0.105,-7.154,0.0353,120.59100000000001,0.366,3
سلامات,ساحرني,0.138,0.588,0.809,0.0,0.0497,-6.428999999999999,0.136,166.851,0.7929999999999999,1
سلامات,صابر,0.21899999999999997,0.563,0.723,1.38e-06,0.107,-7.273,0.0656,111.96799999999999,0.535,0
سلامات,جلمود,0.435,0.5720000000000001,0.8340000000000001,0.0,0.37200000000000005,-6.779,0.147,95.882,0.5489999999999999,1
سلامات,عيوني لك,0.0925,0.603,0.705,0.0,0.126,-6.757999999999999,0.0921,149.437,0.836,1
سلامات,ضيعوني,0.203,0.608,0.805,0.0,0.177,-6.334,0.0628,148.01,0.636,2
سلامات,ليل المحبة,0.29,0.34299999999999997,0.772,0.0,0.0811,-6.356,0.0834,82.07799999999999,0.498,0
سلامات,مرتاح,0.0481,0.603,0.705,0.0,0.0718,-7.165,0.16899999999999998,75.633,0.823,1
سلامات,وصية,0.18100000000000002,0.596,0.723,0.0,0.215,-7.018,0.0987,142.817,0.5539999999999999,1
Salamat,Salamat,0.0512,0.47100000000000003,0.737,0.0,0.0132,-5.494,0.121,81.751,0.58,4
Salamat,Haly,0.322,0.575,0.805,0.0,0.0422,-5.1080000000000005,0.172,101.236,0.765,5
Salamat,Tenhat Al Aljarh,0.235,0.545,0.799,3.17e-06,0.0671,-5.732,0.10400000000000001,86.82700000000001,0.755,7
Salamat,Ashan Alhob,0.0725,0.541,0.643,0.0,0.10300000000000001,-6.575,0.0319,120.823,0.384,0
Salamat,Qahar,0.33,0.435,0.7829999999999999,0.0,0.175,-4.763999999999999,0.132,137.803,0.392,0
Salamat,Saherny,0.14,0.605,0.799,0.0,0.055,-6.3389999999999995,0.134,166.859,0.7909999999999999,0
Salamat,Saaber,0.239,0.556,0.7290000000000001,0.0,0.0967,-6.71,0.0617,111.975,0.474,1
Salamat,Sahi Lahom,0.187,0.531,0.66,0.0,0.373,-6.481,0.139,142.953,0.547,1
Salamat,Jllmood,0.408,0.5589999999999999,0.833,0.0,0.382,-6.292000000000001,0.161,95.84899999999999,0.591,0
Salamat,Oyouni Lak,0.0949,0.608,0.6990000000000001,0.0,0.12300000000000001,-6.218,0.0885,149.352,0.836,0
Salamat,Sa'aat,0.442,0.588,0.602,0.0,0.16899999999999998,-7.479,0.0414,125.009,0.314,0
Salamat,Daya'ouny,0.166,0.611,0.81,0.0,0.207,-5.832000000000001,0.0532,148.05,0.6409999999999999,0
Salamat,Layl Almahabah,0.264,0.33299999999999996,0.72,0.0,0.0848,-5.877000000000001,0.0797,81.745,0.5670000000000001,0
Salamat,Mertah,0.045,0.596,0.711,0.0,0.0836,-6.678,0.179,75.58,0.816,0
Salamat,Waseiyah,0.163,0.5920000000000001,0.679,0.0,0.24100000000000002,-6.513999999999999,0.0802,142.792,0.7509999999999999,1
صقور المنتخب,صقور المنتخب,0.34299999999999997,0.456,0.716,0.0,0.174,-9.346,0.23199999999999998,114.675,0.6829999999999999,0
صقور المنتخب,الصقور الخضر,0.47200000000000003,0.306,0.765,0.0,0.461,-8.49,0.192,170.023,0.846,0
صقور المنتخب,وطني,0.588,0.616,0.503,0.0,0.598,-12.187999999999999,0.0585,131.82299999999998,0.526,0
صقور المنتخب,يا أخضر,0.688,0.513,0.898,4.5e-05,0.377,-7.989,0.0486,124.816,0.784,0
صقور المنتخب,السعودية,0.149,0.528,0.602,0.0,0.35700000000000004,-9.681000000000001,0.0733,185.77900000000002,0.696,0
صقور المنتخب,أخضر عنيد,0.287,0.562,0.5820000000000001,7.42e-06,0.226,-10.773,0.20199999999999999,119.26299999999999,0.865,0
الحل الصعب,متكبر علينا,0.47100000000000003,0.586,0.764,0.0,0.062,-6.747999999999999,0.0657,82.376,0.82,4
الحل الصعب,ياسلام,0.662,0.584,0.695,0.0,0.12300000000000001,-6.575,0.122,159.97899999999998,0.743,0
الحل الصعب,جاني حبيبي,0.161,0.754,0.77,4.66e-06,0.064,-6.511,0.13,106.009,0.802,2
الحل الصعب,تجرحي,0.6859999999999999,0.612,0.537,1.4599999999999999e-05,0.0813,-9.113999999999999,0.0568,121.14200000000001,0.41200000000000003,0
الحل الصعب,سلام,0.518,0.444,0.643,6.91e-05,0.0636,-9.817,0.084,78.889,0.424,3
الحل الصعب,الحل الصعب,0.624,0.557,0.609,1.25e-05,0.175,-7.939,0.0759,139.988,0.172,3
الحل الصعب,عفناك,0.489,0.5760000000000001,0.551,0.0,0.0743,-6.852,0.0587,147.923,0.5920000000000001,1
الحل الصعب,يومين,0.135,0.49,0.725,5.88e-05,0.10300000000000001,-6.876,0.168,171.929,0.825,0
الحل الصعب,نسيناكم,0.6659999999999999,0.589,0.62,2.36e-05,0.0746,-8.85,0.0433,128.075,0.303,8
الحل الصعب,يسلم راسك,0.598,0.38,0.747,0.0,0.11,-7.5,0.195,80.347,0.6809999999999999,2
الحل الصعب,دلوعتي,0.107,0.61,0.9179999999999999,2e-05,0.0673,-5.396,0.19699999999999998,100.04,0.457,2
الحل الصعب,علمني,0.374,0.502,0.732,3.23e-06,0.10099999999999999,-7.412999999999999,0.124,75.018,0.777,2
